opid,speakername,item,itemLabel,born,year,month,day,sexLabel,dist
217496,Steven Blaney,http://www.wikidata.org/entity/Q2347478,Steven Blaney,1965-04-08,1965,4,8,male,0
729,Stella Ambler,http://www.wikidata.org/entity/Q2389302,Stella Ambler,1966-09-29,1966,9,29,female,0
144,Marlene Jennings,http://www.wikidata.org/entity/Q2395908,Marlene Jennings,1951-11-10,1951,11,10,female,0
216,Deepak Obhrai,http://www.wikidata.org/entity/Q2402044,Deepak Obhrai,1950-07-05,1950,7,5,male,0
217922,Deepak Obhrai,http://www.wikidata.org/entity/Q2402044,Deepak Obhrai,1950-07-05,1950,7,5,male,0
24,Carolyn Bennett,http://www.wikidata.org/entity/Q2403422,Carolyn Bennett,1950-12-20,1950,12,20,female,0
213975,Carolyn Bennett,http://www.wikidata.org/entity/Q2403422,Carolyn Bennett,1950-12-20,1950,12,20,female,0
233806,Carolyn Bennett,http://www.wikidata.org/entity/Q2403422,Carolyn Bennett,1950-12-20,1950,12,20,female,0
143,Brian Jean,http://www.wikidata.org/entity/Q2421201,Brian Jean,1963-02-03,1963,2,3,male,0
90,Ujjal Dosanjh,http://www.wikidata.org/entity/Q2474314,Ujjal Dosanjh,1947-09-09,1947,9,9,male,0
227983,Glen Motz,http://www.wikidata.org/entity/Q27663754,Glen Motz,1958-01-01,1958,1,1,male,0
234490,Glen Motz,http://www.wikidata.org/entity/Q27663754,Glen Motz,1958-01-01,1958,1,1,male,0
234363,Glen Motz,http://www.wikidata.org/entity/Q27663754,Glen Motz,1958-01-01,1958,1,1,male,0
234345,Glen Motz,http://www.wikidata.org/entity/Q27663754,Glen Motz,1958-01-01,1958,1,1,male,0
1804,Alain Giguère,http://www.wikidata.org/entity/Q2829856,Alain Giguère,1958-10-24,1958,10,24,male,0
288,Alan Tonks,http://www.wikidata.org/entity/Q2830607,Alan Tonks,1943-04-02,1943,4,2,male,0
127,Albina Guarnieri,http://www.wikidata.org/entity/Q2831898,Albina Guarnieri,1953-06-23,1953,6,23,female,0
939,Alexandre Boulerice,http://www.wikidata.org/entity/Q2833494,Alexandre Boulerice,1973-06-18,1973,6,18,male,0
224180,Alexandre Boulerice,http://www.wikidata.org/entity/Q2833494,Alexandre Boulerice,1973-06-18,1973,6,18,male,0
217244,Alexandre Boulerice,http://www.wikidata.org/entity/Q2833494,Alexandre Boulerice,1973-06-18,1973,6,18,male,0
240987,Alexandre Boulerice,http://www.wikidata.org/entity/Q2833494,Alexandre Boulerice,1973-06-18,1973,6,18,male,0
1823,Alexandrine Latendresse,http://www.wikidata.org/entity/Q2834262,Alexandrine Latendresse,1984-04-30,1984,4,30,female,0
1371,Christine Moore,http://www.wikidata.org/entity/Q283788,Christine Moore,1983-10-21,1983,10,21,female,0
217217,Christine Moore,http://www.wikidata.org/entity/Q283788,Christine Moore,1983-10-21,1983,10,21,female,0
214432,Christine Moore,http://www.wikidata.org/entity/Q283788,Christine Moore,1983-10-21,1983,10,21,female,0
217139,Christine Moore,http://www.wikidata.org/entity/Q283788,Christine Moore,1983-10-21,1983,10,21,female,0
217317,Christine Moore,http://www.wikidata.org/entity/Q283788,Christine Moore,1983-10-21,1983,10,21,female,0
10382,Andrew Leslie,http://www.wikidata.org/entity/Q2846662,Andrew Leslie,1957-12-01,1957,12,1,male,0
214167,Andrew Leslie,http://www.wikidata.org/entity/Q2846662,Andrew Leslie,1957-12-01,1957,12,1,male,0
229507,Andrew Leslie,http://www.wikidata.org/entity/Q2846662,Andrew Leslie,1957-12-01,1957,12,1,male,0
242080,Andrew Leslie,http://www.wikidata.org/entity/Q2846662,Andrew Leslie,1957-12-01,1957,12,1,male,0
256,Andrew Scheer,http://www.wikidata.org/entity/Q2846724,Andrew Scheer,1979-05-20,1979,5,20,male,0
56114,Andrew Scheer,http://www.wikidata.org/entity/Q2846724,Andrew Scheer,1979-05-20,1979,5,20,male,0
232946,Andrew Scheer,http://www.wikidata.org/entity/Q2846724,Andrew Scheer,1979-05-20,1979,5,20,male,0
23,André Bellavance,http://www.wikidata.org/entity/Q2847252,André Bellavance,1964-06-06,1964,6,6,male,0
211,Anita Neville,http://www.wikidata.org/entity/Q2850184,Anita Neville,1942-07-22,1942,7,22,female,0
1172,Anne-Marie Day,http://www.wikidata.org/entity/Q2850853,Anne-Marie Day,1954-02-02,1954,2,2,female,0
8474,Anne Minh-Thu Quach,http://www.wikidata.org/entity/Q2851214,Anne Minh-Thu Quach,1982-08-14,1982,8,14,female,0
214056,Anne Minh-Thu Quach,http://www.wikidata.org/entity/Q2851214,Anne Minh-Thu Quach,1982-08-14,1982,8,14,female,0
217134,Anne Minh-Thu Quach,http://www.wikidata.org/entity/Q2851214,Anne Minh-Thu Quach,1982-08-14,1982,8,14,female,0
217216,Anne Minh-Thu Quach,http://www.wikidata.org/entity/Q2851214,Anne Minh-Thu Quach,1982-08-14,1982,8,14,female,0
239944,Anne Minh-Thu Quach,http://www.wikidata.org/entity/Q2851214,Anne Minh-Thu Quach,1982-08-14,1982,8,14,female,0
8625,Annick Papillon,http://www.wikidata.org/entity/Q2851595,Annick Papillon,1980-05-27,1980,5,27,female,0
249,Anthony Rota,http://www.wikidata.org/entity/Q2852943,Anthony Rota,1961-05-15,1961,5,15,male,0
214972,Anthony Rota,http://www.wikidata.org/entity/Q2852943,Anthony Rota,1961-05-15,1961,5,15,male,0
2301,Bal Gosal,http://www.wikidata.org/entity/Q2880373,Bal Gosal,1960-05-04,1960,5,4,male,0
87,Barry Devolin,http://www.wikidata.org/entity/Q2885727,Barry Devolin,1963-03-10,1963,3,10,male,0
580,Ben Lobb,http://www.wikidata.org/entity/Q2895501,Ben Lobb,1976-09-10,1976,9,10,male,0
221857,Ben Lobb,http://www.wikidata.org/entity/Q2895501,Ben Lobb,1976-09-10,1976,9,10,male,0
234468,Ben Lobb,http://www.wikidata.org/entity/Q2895501,Ben Lobb,1976-09-10,1976,9,10,male,0
217737,Ben Lobb,http://www.wikidata.org/entity/Q2895501,Ben Lobb,1976-09-10,1976,9,10,male,0
237014,Ben Lobb,http://www.wikidata.org/entity/Q2895501,Ben Lobb,1976-09-10,1976,9,10,male,0
218717,Ben Lobb,http://www.wikidata.org/entity/Q2895501,Ben Lobb,1976-09-10,1976,9,10,male,0
29,Bernard Bigras,http://www.wikidata.org/entity/Q2897541,Bernard Bigras,1969-06-04,1969,6,4,male,0
8347,Bernard Généreux,http://www.wikidata.org/entity/Q2898026,Bernard Généreux,1962-04-23,1962,4,23,male,0
224979,Bernard Généreux,http://www.wikidata.org/entity/Q2898026,Bernard Généreux,1962-04-23,1962,4,23,male,0
217476,Bernard Généreux,http://www.wikidata.org/entity/Q2898026,Bernard Généreux,1962-04-23,1962,4,23,male,0
217755,Bernard Généreux,http://www.wikidata.org/entity/Q2898026,Bernard Généreux,1962-04-23,1962,4,23,male,0
214474,Bernard Généreux,http://www.wikidata.org/entity/Q2898026,Bernard Généreux,1962-04-23,1962,4,23,male,0
224,Bernard Patry,http://www.wikidata.org/entity/Q2898414,Bernard Patry,1943-01-30,1943,1,30,male,0
8436,Bernard Valcourt,http://www.wikidata.org/entity/Q2898698,Bernard Valcourt,1952-02-18,1952,2,18,male,0
452,Bev Shipley,http://www.wikidata.org/entity/Q2900366,Bev Shipley,1947-06-22,1947,6,22,male,0
218595,Bev Shipley,http://www.wikidata.org/entity/Q2900366,Bev Shipley,1947-06-22,1947,6,22,male,0
234396,Bev Shipley,http://www.wikidata.org/entity/Q2900366,Bev Shipley,1947-06-22,1947,6,22,male,0
216188,Bev Shipley,http://www.wikidata.org/entity/Q2900366,Bev Shipley,1947-06-22,1947,6,22,male,0
216989,Bev Shipley,http://www.wikidata.org/entity/Q2900366,Bev Shipley,1947-06-22,1947,6,22,male,0
242431,Bev Shipley,http://www.wikidata.org/entity/Q2900366,Bev Shipley,1947-06-22,1947,6,22,male,0
58,Bill Casey,http://www.wikidata.org/entity/Q2903153,Bill Casey,1945-02-19,1945,2,19,male,0
218940,Bill Casey,http://www.wikidata.org/entity/Q2903153,Bill Casey,1945-02-19,1945,2,19,male,0
412,Blaine Calkins,http://www.wikidata.org/entity/Q2905717,Blaine Calkins,1968-12-25,1968,12,25,male,0
219011,Blaine Calkins,http://www.wikidata.org/entity/Q2905717,Blaine Calkins,1968-12-25,1968,12,25,male,0
234472,Blaine Calkins,http://www.wikidata.org/entity/Q2905717,Blaine Calkins,1968-12-25,1968,12,25,male,0
237026,Blaine Calkins,http://www.wikidata.org/entity/Q2905717,Blaine Calkins,1968-12-25,1968,12,25,male,0
217868,Blaine Calkins,http://www.wikidata.org/entity/Q2905717,Blaine Calkins,1968-12-25,1968,12,25,male,0
242577,Blaine Calkins,http://www.wikidata.org/entity/Q2905717,Blaine Calkins,1968-12-25,1968,12,25,male,0
611,Blake Richards,http://www.wikidata.org/entity/Q2905842,Blake Richards,1974-11-08,1974,11,8,male,0
224621,Blake Richards,http://www.wikidata.org/entity/Q2905842,Blake Richards,1974-11-08,1974,11,8,male,0
237138,Blake Richards,http://www.wikidata.org/entity/Q2905842,Blake Richards,1974-11-08,1974,11,8,male,0
242440,Blake Richards,http://www.wikidata.org/entity/Q2905842,Blake Richards,1974-11-08,1974,11,8,male,0
218107,Blake Richards,http://www.wikidata.org/entity/Q2905842,Blake Richards,1974-11-08,1974,11,8,male,0
4566,Bob Nault,http://www.wikidata.org/entity/Q2907780,Bob Nault,1955-11-09,1955,11,9,male,0
219070,Bob Nault,http://www.wikidata.org/entity/Q2907780,Bob Nault,1955-11-09,1955,11,9,male,0
306,Borys Wrzesnewskyj,http://www.wikidata.org/entity/Q2911380,Borys Wrzesnewskyj,1960-11-10,1960,11,10,male,0
220020,Borys Wrzesnewskyj,http://www.wikidata.org/entity/Q2911380,Borys Wrzesnewskyj,1960-11-10,1960,11,10,male,0
234496,Borys Wrzesnewskyj,http://www.wikidata.org/entity/Q2911380,Borys Wrzesnewskyj,1960-11-10,1960,11,10,male,0
219864,Borys Wrzesnewskyj,http://www.wikidata.org/entity/Q2911380,Borys Wrzesnewskyj,1960-11-10,1960,11,10,male,0
234872,Borys Wrzesnewskyj,http://www.wikidata.org/entity/Q2911380,Borys Wrzesnewskyj,1960-11-10,1960,11,10,male,0
234498,Mona Fortier,http://www.wikidata.org/entity/Q29138522,Mona Fortier,1972-01-01,1972,1,1,female,0
232373,Mona Fortier,http://www.wikidata.org/entity/Q29138522,Mona Fortier,1972-01-01,1972,1,1,female,0
242561,Mona Fortier,http://www.wikidata.org/entity/Q29138522,Mona Fortier,1972-01-01,1972,1,1,female,0
231675,Bob Benzen,http://www.wikidata.org/entity/Q29139192,Bob Benzen,1959-03-03,1959,3,3,male,0
234525,Mary Ng,http://www.wikidata.org/entity/Q29139548,Mary Ng,1969-12-16,1969,12,16,female,0
232370,Mary Ng,http://www.wikidata.org/entity/Q29139548,Mary Ng,1969-12-16,1969,12,16,female,0
241633,Mary Ng,http://www.wikidata.org/entity/Q29139548,Mary Ng,1969-12-16,1969,12,16,female,0
234450,Stephanie Kusie,http://www.wikidata.org/entity/Q29139551,Stephanie Kusie,1973-01-01,1973,1,1,female,0
231689,Stephanie Kusie,http://www.wikidata.org/entity/Q29139551,Stephanie Kusie,1973-01-01,1973,1,1,female,0
234371,Stephanie Kusie,http://www.wikidata.org/entity/Q29139551,Stephanie Kusie,1973-01-01,1973,1,1,female,0
234492,Stephanie Kusie,http://www.wikidata.org/entity/Q29139551,Stephanie Kusie,1973-01-01,1973,1,1,female,0
237030,Stephanie Kusie,http://www.wikidata.org/entity/Q29139551,Stephanie Kusie,1973-01-01,1973,1,1,female,0
242646,Stephanie Kusie,http://www.wikidata.org/entity/Q29139551,Stephanie Kusie,1973-01-01,1973,1,1,female,0
234359,Stephanie Kusie,http://www.wikidata.org/entity/Q29139551,Stephanie Kusie,1973-01-01,1973,1,1,female,0
234356,Stephanie Kusie,http://www.wikidata.org/entity/Q29139551,Stephanie Kusie,1973-01-01,1973,1,1,female,0
232369,Emmanuella Lambropoulos,http://www.wikidata.org/entity/Q29139554,Emmanuella Lambropoulos,1991-01-01,1991,1,1,female,0
234504,Emmanuella Lambropoulos,http://www.wikidata.org/entity/Q29139554,Emmanuella Lambropoulos,1991-01-01,1991,1,1,female,0
242562,Emmanuella Lambropoulos,http://www.wikidata.org/entity/Q29139554,Emmanuella Lambropoulos,1991-01-01,1991,1,1,female,0
8828,Brad Butt,http://www.wikidata.org/entity/Q2923387,Brad Butt,1967-05-10,1967,5,10,male,0
607,Brent Rathgeber,http://www.wikidata.org/entity/Q2924491,Brent Rathgeber,1964-07-24,1964,7,24,male,0
443,Brian Murphy,http://www.wikidata.org/entity/Q2924968,Brian Murphy,1961-03-17,1961,3,17,male,0
455,Brian Storseth,http://www.wikidata.org/entity/Q2925016,Brian Storseth,1978-02-13,1978,2,13,male,0
596,Bruce Hyer,http://www.wikidata.org/entity/Q2926429,Bruce Hyer,1946-08-06,1946,8,6,male,0
453,Bruce Stanton,http://www.wikidata.org/entity/Q2926478,Bruce Stanton,1957-12-20,1957,12,20,male,0
214864,Bruce Stanton,http://www.wikidata.org/entity/Q2926478,Bruce Stanton,1957-12-20,1957,12,20,male,0
8904,Bryan Hayes,http://www.wikidata.org/entity/Q2927154,Bryan Hayes,1958-10-08,1958,10,8,male,0
304,Bryon Wilfert,http://www.wikidata.org/entity/Q2927214,Bryon Wilfert,1952-07-14,1952,7,14,male,0
600,Candice Bergen,http://www.wikidata.org/entity/Q2936261,Candice Bergen,1964-09-28,1964,9,28,female,0
224944,Candice Bergen,http://www.wikidata.org/entity/Q2936261,Candice Bergen,1964-09-28,1964,9,28,female,0
218661,Candice Bergen,http://www.wikidata.org/entity/Q2936261,Candice Bergen,1964-09-28,1964,9,28,female,0
216537,Candice Bergen,http://www.wikidata.org/entity/Q2936261,Candice Bergen,1964-09-28,1964,9,28,female,0
426,Carole Freeman,http://www.wikidata.org/entity/Q2939890,Carole Freeman,1949-01-10,1949,1,10,female,0
612,Cathy McLeod,http://www.wikidata.org/entity/Q2942205,Cathy McLeod,1957-06-12,1957,6,12,female,0
217354,Cathy McLeod,http://www.wikidata.org/entity/Q2942205,Cathy McLeod,1957-06-12,1957,6,12,female,0
